Account_No,Reps,Sets,Time,Exercise_ID
1238,8,1,02/06/2016 19:23,19
1300,8,1,02/06/2016 19:23,19
1239,8,1,02/06/2016 19:23,19
1300,10,1,02/06/2016 19:23,2
1239,8,1,02/06/2016 19:23,2
1298,8,1,02/06/2016 19:23,18
1298,8,1,02/06/2016 19:23,18
1298,8,1,02/06/2016 19:23,18
1401,8,1,02/06/2016 19:23,18
1239,8,1,02/06/2016 19:23,18
1235,8,1,02/06/2016 19:23,18
1401,8,1,06/06/2016 20:41,3
1391,8,1,06/06/2016 20:41,3
1237,6,1,06/06/2016 20:41,3
1298,8,1,06/06/2016 20:41,3
1298,8,1,06/06/2016 20:41,3
1239,8,1,06/06/2016 20:41,3
1298,8,1,06/06/2016 20:41,18
1300,8,1,06/06/2016 20:41,18
1298,8,1,06/06/2016 20:41,18
1238,8,1,06/06/2016 20:41,18
1300,10,1,06/06/2016 20:41,2
1298,10,1,06/06/2016 20:41,2
1239,8,1,06/06/2016 20:41,1
1239,8,1,06/06/2016 20:41,1
1391,6,1,06/06/2016 20:41,1
1298,8,1,06/06/2016 20:41,1
1697,8,1,06/06/2016 20:41,1
1298,8,1,06/06/2016 20:41,1
1300,8,1,06/06/2016 20:41,19
1239,8,1,06/06/2016 20:41,19
1298,8,1,06/06/2016 20:41,19
1239,8,1,06/06/2016 20:41,19
1200,10,1,06/06/2016 20:41,2
1238,10,1,06/06/2016 20:41,2
1391,10,1,07/06/2016 14:02,10
1300,8,1,07/06/2016 14:02,10
1400,8,1,07/06/2016 14:02,10
1239,8,1,07/06/2016 14:02,10
1298,8,1,07/06/2016 14:02,10
1237,10,1,07/06/2016 14:02,27
1238,10,1,07/06/2016 14:02,27
1238,10,1,07/06/2016 14:02,27
1239,10,1,07/06/2016 14:02,27
1298,12,1,07/06/2016 14:02,42
1391,12,1,07/06/2016 14:02,42
1300,10,1,07/06/2016 14:02,42
1238,10,1,07/06/2016 14:02,42
1235,10,1,07/06/2016 14:02,42
1400,12,1,07/06/2016 14:02,13
1391,12,1,07/06/2016 14:02,13
1298,10,1,07/06/2016 14:02,13
1298,10,1,07/06/2016 14:02,10
1298,8,1,07/06/2016 14:02,10
1300,8,1,07/06/2016 14:02,10
1239,8,1,07/06/2016 14:02,10
1235,8,1,07/06/2016 14:02,10
1391,10,1,07/06/2016 14:02,25
1401,10,1,07/06/2016 14:02,25
1401,10,1,07/06/2016 14:02,25
1237,10,1,07/06/2016 14:02,25
1298,12,1,07/06/2016 14:02,43
1298,12,1,07/06/2016 14:02,43
1400,10,1,07/06/2016 14:02,43
1391,10,1,07/06/2016 14:02,43
1238,10,1,07/06/2016 14:02,43
1298,12,1,07/06/2016 14:02,13
1237,12,1,07/06/2016 14:02,13
1298,10,1,07/06/2016 14:02,13
1391,15,1,11/06/2016 18:49,10
1239,12,1,11/06/2016 18:49,10
1300,12,1,11/06/2016 18:49,10
1401,8,1,11/06/2016 18:49,10
8765,8,1,11/06/2016 18:49,10
1298,8,1,11/06/2016 18:49,10
1400,10,1,11/06/2016 18:49,14
1239,10,1,11/06/2016 18:49,14
1239,8,1,11/06/2016 18:49,14
1237,8,1,11/06/2016 18:49,14
1239,15,1,11/06/2016 18:49,10
1239,12,1,11/06/2016 18:49,10
1239,12,1,11/06/2016 18:49,10
1239,8,1,11/06/2016 18:49,10
1235,8,1,11/06/2016 18:49,10
1400,8,1,11/06/2016 18:49,10
1239,10,1,11/06/2016 18:49,12
1298,10,1,11/06/2016 18:49,12
1300,8,1,11/06/2016 18:49,12
1391,8,1,11/06/2016 18:49,12
1300,8,1,12/06/2016 13:30,7
1300,8,1,12/06/2016 13:30,7
1298,8,1,12/06/2016 13:30,7
1298,8,1,12/06/2016 13:30,7
1239,8,1,12/06/2016 13:30,7
1298,8,1,12/06/2016 13:30,7
1300,8,1,12/06/2016 13:30,7
1300,8,1,12/06/2016 13:30,7
1400,10,1,12/06/2016 13:30,8
1298,12,1,12/06/2016 13:30,8
1239,15,1,12/06/2016 13:30,8
1239,12,1,12/06/2016 13:30,8
1300,8,1,12/06/2016 13:30,4
1300,8,1,12/06/2016 13:30,4
1239,8,1,12/06/2016 13:30,4
1238,8,1,12/06/2016 13:30,4
1391,8,1,12/06/2016 13:30,4
1391,8,1,12/06/2016 13:30,4
1238,8,1,12/06/2016 13:30,4
1300,8,1,12/06/2016 13:30,4
1400,10,1,12/06/2016 13:30,5
1239,12,1,12/06/2016 13:30,5
1298,15,1,12/06/2016 13:30,5
1239,12,1,12/06/2016 13:30,5
1300,8,1,15/06/2016 06:04,2
1391,8,1,15/06/2016 06:04,2
1298,8,1,15/06/2016 06:04,2
1300,8,1,15/06/2016 06:04,2
1300,8,1,15/06/2016 06:04,2
1391,8,1,15/06/2016 06:04,2
1697,8,1,15/06/2016 06:04,18
1391,8,1,15/06/2016 06:04,18
1298,8,1,15/06/2016 06:04,18
1238,8,1,15/06/2016 06:04,18
1300,8,1,15/06/2016 06:04,18
1239,8,1,15/06/2016 06:04,18
1300,8,1,15/06/2016 06:04,18
1239,8,1,15/06/2016 06:04,18
1239,8,1,15/06/2016 06:04,2
1298,8,1,15/06/2016 06:04,2
1400,8,1,15/06/2016 06:04,2
1298,8,1,15/06/2016 06:04,2
1300,8,1,15/06/2016 06:04,2
1239,8,1,15/06/2016 06:04,2
1235,8,1,15/06/2016 06:04,19
1238,8,1,15/06/2016 06:04,19
1298,8,1,15/06/2016 06:04,19
1238,8,1,15/06/2016 06:04,19
1239,8,1,15/06/2016 06:04,19
1391,8,1,15/06/2016 06:04,19
1238,8,1,15/06/2016 06:04,19
1400,8,1,15/06/2016 06:04,19
1239,12,1,18/06/2016 12:39,10
1300,8,1,18/06/2016 12:39,10
1300,8,1,18/06/2016 12:39,10
1391,8,1,18/06/2016 12:39,10
1300,8,1,18/06/2016 12:39,10
1391,8,1,18/06/2016 12:39,10
1239,10,1,18/06/2016 12:39,14
1239,10,1,18/06/2016 12:39,14
1300,10,1,18/06/2016 12:39,14
1401,10,1,18/06/2016 12:39,14
1239,15,1,18/06/2016 12:39,13
1238,15,1,18/06/2016 12:39,13
1239,15,1,18/06/2016 12:39,13
1298,18,1,18/06/2016 12:39,13
1238,12,1,18/06/2016 12:39,10
1298,8,1,18/06/2016 12:39,10
1300,8,1,18/06/2016 12:39,10
1298,8,1,18/06/2016 12:39,10
1298,8,1,18/06/2016 12:39,10
1238,8,1,18/06/2016 12:39,10
1697,10,1,18/06/2016 12:39,12
1238,10,1,18/06/2016 12:39,12
1239,10,1,18/06/2016 12:39,12
1239,10,1,18/06/2016 12:39,12
1300,15,1,18/06/2016 12:39,13
1238,15,1,18/06/2016 12:39,13
1697,15,1,18/06/2016 12:39,13
1298,18,1,18/06/2016 12:39,13
1300,8,1,19/06/2016 12:39,4
1298,8,1,19/06/2016 12:39,4
1239,8,1,19/06/2016 12:39,4
1391,8,1,19/06/2016 12:39,4
1300,8,1,19/06/2016 12:39,4
1391,8,1,19/06/2016 12:39,4
1200,8,1,19/06/2016 12:39,4
1400,8,1,19/06/2016 12:39,4
1239,8,1,19/06/2016 12:39,7
1391,8,1,19/06/2016 12:39,7
1239,8,1,19/06/2016 12:39,7
1300,8,1,19/06/2016 12:39,7
1298,8,1,19/06/2016 12:39,7
1300,8,1,19/06/2016 12:39,7
1300,8,1,19/06/2016 12:39,7
1300,8,1,19/06/2016 12:39,7
1300,8,1,20/06/2016 17:06,19
1237,8,1,20/06/2016 17:06,19
1298,8,1,20/06/2016 17:06,19
1300,8,1,20/06/2016 17:06,19
1400,8,1,20/06/2016 17:06,19
1237,8,1,20/06/2016 17:06,19
1237,8,1,20/06/2016 17:06,2
1401,8,1,20/06/2016 17:06,2
1298,12,1,20/06/2016 17:06,2
1298,12,1,20/06/2016 17:06,2
1238,8,1,20/06/2016 17:06,18
1239,8,1,20/06/2016 17:06,18
1391,8,1,20/06/2016 17:06,18
1239,8,1,20/06/2016 17:06,18
1239,8,1,20/06/2016 17:06,18
1300,8,1,20/06/2016 17:06,18
1298,8,1,20/06/2016 17:06,2
1300,8,1,20/06/2016 17:06,2
1391,12,1,20/06/2016 17:06,2
1239,12,1,20/06/2016 17:06,2
1237,8,1,24/06/2016 18:24,10
1238,8,1,24/06/2016 18:24,10
1300,8,1,24/06/2016 18:24,10
1239,8,1,24/06/2016 18:24,10
1239,12,1,24/06/2016 18:24,10
1239,12,1,24/06/2016 18:24,10
1300,12,1,24/06/2016 18:24,14
1391,12,1,24/06/2016 18:24,14
1391,12,1,24/06/2016 18:24,14
1391,12,1,24/06/2016 18:24,14
1238,15,1,24/06/2016 18:24,15
1239,15,1,24/06/2016 18:24,15
1238,15,1,24/06/2016 18:24,15
1235,8,1,24/06/2016 18:24,13
1239,8,1,24/06/2016 18:24,13
1298,8,1,24/06/2016 18:24,13
1239,8,1,24/06/2016 18:24,10
1298,8,1,24/06/2016 18:24,10
1391,8,1,24/06/2016 18:24,10
1239,8,1,24/06/2016 18:24,10
1237,12,1,24/06/2016 18:24,10
1298,12,1,24/06/2016 18:24,10
1298,12,1,24/06/2016 18:24,12
1298,12,1,24/06/2016 18:24,12
1298,12,1,24/06/2016 18:24,12
1239,12,1,24/06/2016 18:24,12
1391,15,1,24/06/2016 18:24,16
1391,15,1,24/06/2016 18:24,16
1391,15,1,24/06/2016 18:24,16
1239,8,1,24/06/2016 18:24,13
1300,8,1,24/06/2016 18:24,13
1300,8,1,24/06/2016 18:24,13
1239,8,1,25/06/2016 16:55,3
1238,8,1,25/06/2016 16:55,3
1300,8,1,25/06/2016 16:55,3
1298,8,1,25/06/2016 16:55,3
1239,8,1,25/06/2016 16:55,3
1400,15,1,25/06/2016 16:55,3
1237,15,1,25/06/2016 16:55,3
1238,10,1,25/06/2016 16:55,45
1238,10,1,25/06/2016 16:55,45
1298,10,1,25/06/2016 16:55,45
1300,15,1,25/06/2016 16:55,29
1200,15,1,25/06/2016 16:55,29
1300,12,1,25/06/2016 16:55,29
1235,8,1,25/06/2016 16:55,1
1298,8,1,25/06/2016 16:55,1
1300,8,1,25/06/2016 16:55,1
1401,8,1,25/06/2016 16:55,1
1298,8,1,25/06/2016 16:55,1
1697,15,1,25/06/2016 16:55,1
1238,15,1,25/06/2016 16:55,1
1239,10,1,25/06/2016 16:55,45
1400,10,1,25/06/2016 16:55,45
1300,10,1,25/06/2016 16:55,45
1391,15,1,25/06/2016 16:55,29
1239,15,1,25/06/2016 16:55,29
1300,12,1,25/06/2016 16:55,29
1300,8,1,26/06/2016 14:01,7
1298,6,1,26/06/2016 14:01,7
1300,8,1,26/06/2016 14:01,7
1401,8,1,26/06/2016 14:01,7
1300,8,1,26/06/2016 14:01,7
1298,8,1,26/06/2016 14:01,7
1300,8,1,26/06/2016 14:01,7
1400,8,1,26/06/2016 14:01,7
1391,8,1,26/06/2016 14:01,4
1300,6,1,26/06/2016 14:01,4
1298,8,1,26/06/2016 14:01,4
1400,8,1,26/06/2016 14:01,4
1298,8,1,26/06/2016 14:01,4
1298,8,1,26/06/2016 14:01,4
1300,8,1,26/06/2016 14:01,4
1401,8,1,26/06/2016 14:01,4
1391,8,1,30/06/2016 22:07,3
1238,8,1,30/06/2016 22:07,3
1298,8,1,30/06/2016 22:07,3
1238,8,1,30/06/2016 22:07,3
1400,8,1,30/06/2016 22:07,3
1300,25,1,30/06/2016 22:07,3
1400,8,1,30/06/2016 22:07,18
1300,8,1,30/06/2016 22:07,18
1300,8,1,30/06/2016 22:07,18
1239,8,1,30/06/2016 22:07,18
1239,10,1,30/06/2016 22:07,2
1300,10,1,30/06/2016 22:07,2
1239,12,1,30/06/2016 22:07,2
1300,0,1,30/06/2016 22:07,45
1391,0,1,30/06/2016 22:07,45
1300,0,1,30/06/2016 22:07,45
1238,8,1,30/06/2016 22:07,1
1391,8,1,30/06/2016 22:07,1
1239,8,1,30/06/2016 22:07,1
1400,8,1,30/06/2016 22:07,1
1239,8,1,30/06/2016 22:07,1
1239,25,1,30/06/2016 22:07,1
1235,8,1,30/06/2016 22:07,19
1298,8,1,30/06/2016 22:07,19
1238,8,1,30/06/2016 22:07,19
1300,8,1,30/06/2016 22:07,19
1237,10,1,30/06/2016 22:07,2
1300,10,1,30/06/2016 22:07,2
1300,12,1,30/06/2016 22:07,2
1300,0,1,30/06/2016 22:07,45
1298,0,1,30/06/2016 22:07,45
1239,0,1,30/06/2016 22:07,45
1300,10,1,17/07/2016 17:21,10
1400,8,1,17/07/2016 17:21,10
1300,8,1,17/07/2016 17:21,10
1391,8,1,17/07/2016 17:21,10
1298,8,1,17/07/2016 17:21,10
1238,10,1,17/07/2016 17:21,26
1235,10,1,17/07/2016 17:21,26
1239,10,1,17/07/2016 17:21,26
1391,12,1,17/07/2016 17:21,11
1300,10,1,17/07/2016 17:21,11
1239,10,1,17/07/2016 17:21,11
1239,15,1,17/07/2016 17:21,13
1237,15,1,17/07/2016 17:21,13
1300,15,1,17/07/2016 17:21,13
1200,10,1,17/07/2016 17:21,25
1298,10,1,17/07/2016 17:21,25
1300,10,1,17/07/2016 17:21,16
1238,12,1,17/07/2016 17:21,16
1401,8,1,30/07/2016 14:46,1
1237,8,1,30/07/2016 14:46,1
1237,8,1,30/07/2016 14:46,1
1298,8,1,30/07/2016 14:46,1
1391,8,1,30/07/2016 14:46,1
1238,8,1,30/07/2016 14:46,1
1391,12,1,30/07/2016 14:46,46
1300,10,1,30/07/2016 14:46,46
1235,10,1,30/07/2016 14:46,46
1300,12,1,30/07/2016 14:46,2
1238,8,1,31/07/2016 17:39,4
1300,8,1,31/07/2016 17:39,4
1239,8,1,31/07/2016 17:39,4
1391,8,1,31/07/2016 17:39,4
1300,8,1,31/07/2016 17:39,4
1400,8,1,31/07/2016 17:39,4
1239,8,1,31/07/2016 17:39,4
1401,10,1,04/08/2016 19:23,10
1239,10,1,04/08/2016 19:23,10
1300,10,1,04/08/2016 19:23,10
1300,10,1,04/08/2016 19:23,10
1239,10,1,04/08/2016 19:23,10
1391,10,1,04/08/2016 19:23,10
1391,10,1,04/08/2016 19:23,12
1237,10,1,04/08/2016 19:23,12
1298,10,1,04/08/2016 19:23,12
1298,12,1,04/08/2016 19:23,13
1239,12,1,04/08/2016 19:23,13
1391,12,1,04/08/2016 19:23,13
1235,10,1,04/08/2016 19:23,25
1298,10,1,04/08/2016 19:23,25
1400,10,1,04/08/2016 19:23,25
1238,10,1,04/08/2016 19:23,25
1391,12,1,04/08/2016 19:23,16
1400,12,1,04/08/2016 19:23,16
1401,8,1,05/08/2016 21:52,4
1298,8,1,05/08/2016 21:52,4
1300,8,1,05/08/2016 21:52,4
1298,8,1,05/08/2016 21:52,4
1237,8,1,05/08/2016 21:52,4
1239,8,1,05/08/2016 21:52,4
1391,8,1,05/08/2016 21:52,4
1238,6,1,05/08/2016 21:52,36
1391,6,1,05/08/2016 21:52,36
1239,6,1,05/08/2016 21:52,36
1300,6,1,05/08/2016 21:52,36
1300,5,1,07/08/2016 14:21,1
1239,5,1,07/08/2016 14:21,1
1300,6,1,07/08/2016 14:21,1
1238,8,1,07/08/2016 14:21,1
1239,8,1,07/08/2016 14:21,1
1391,8,1,07/08/2016 14:21,1
1300,10,1,07/08/2016 14:21,47
1239,10,1,07/08/2016 14:21,47
1298,10,1,07/08/2016 14:21,47
1298,9,1,07/08/2016 14:21,47
1238,10,1,07/08/2016 14:21,35
1239,8,1,07/08/2016 14:21,35
1239,10,1,09/08/2016 18:10,10
1401,10,1,09/08/2016 18:10,10
1401,10,1,09/08/2016 18:10,10
1391,10,1,09/08/2016 18:10,10
1391,10,1,09/08/2016 18:10,10
1391,10,1,09/08/2016 18:10,10
1239,10,1,09/08/2016 18:10,10
1391,10,1,09/08/2016 18:10,12
1298,8,1,09/08/2016 18:10,12
1239,10,1,09/08/2016 18:10,12
1300,8,1,13/08/2016 16:01,19
1391,8,1,13/08/2016 16:01,19
1238,8,1,13/08/2016 16:01,19
1239,8,1,13/08/2016 16:01,19
1237,8,1,13/08/2016 16:01,19
1400,8,1,13/08/2016 16:01,2
1237,8,1,13/08/2016 16:01,2
1300,8,1,13/08/2016 16:01,2
1298,8,1,13/08/2016 16:01,2
1298,8,1,13/08/2016 16:01,35
1300,8,1,13/08/2016 16:01,35
1237,8,1,13/08/2016 19:27,4
1298,8,1,13/08/2016 19:27,4
1391,8,1,13/08/2016 19:27,4
1238,6,1,13/08/2016 19:27,4
1239,6,1,13/08/2016 19:27,4
1300,7,1,13/08/2016 19:27,4
1298,5,1,13/08/2016 19:27,4
1300,5,1,13/08/2016 19:27,4
1235,5,1,13/08/2016 19:27,36
1391,5,1,13/08/2016 19:27,36
1400,5,1,13/08/2016 19:27,36
1239,8,1,15/08/2016 19:30,10
1238,9,1,15/08/2016 19:30,10
1239,8,1,15/08/2016 19:30,10
1238,8,1,15/08/2016 19:30,10
1238,8,1,15/08/2016 19:30,10
1238,8,1,15/08/2016 19:30,10
1391,8,1,15/08/2016 19:30,10
1298,8,1,15/08/2016 19:30,12
1391,8,1,15/08/2016 19:30,12
1238,8,1,15/08/2016 19:30,12
1300,8,1,15/08/2016 19:30,12
1298,10,1,15/08/2016 19:30,13
1238,10,1,15/08/2016 19:30,13
1300,10,1,15/08/2016 19:30,13
1239,7,1,19/08/2016 17:32,4
1300,5,1,19/08/2016 17:32,4
1400,8,1,19/08/2016 17:32,4
1238,6,1,19/08/2016 17:32,4
1400,8,1,19/08/2016 17:32,4
1298,8,1,19/08/2016 17:32,4
1239,8,1,19/08/2016 17:32,4
1298,6,1,19/08/2016 17:32,4
1239,5,1,19/08/2016 17:32,36
1298,6,1,19/08/2016 17:32,36
1239,6,1,19/08/2016 17:32,36
1298,6,1,19/08/2016 17:32,36
1298,10,1,19/08/2016 17:32,5
1239,10,1,19/08/2016 17:32,5
1239,12,1,19/08/2016 17:32,5
1298,9,1,20/08/2016 19:18,10
1391,9,1,20/08/2016 19:18,10
1238,8,1,20/08/2016 19:18,10
1298,8,1,20/08/2016 19:18,10
1401,8,1,20/08/2016 19:18,26
1239,8,1,20/08/2016 19:18,26
1298,8,1,20/08/2016 19:18,26
1298,12,1,20/08/2016 19:18,13
1300,13,1,20/08/2016 19:18,13
1300,10,1,20/08/2016 19:18,13
1298,8,1,20/08/2016 19:18,25
1239,12,1,20/08/2016 19:18,25
1298,10,1,20/08/2016 19:18,25
1300,9,1,20/08/2016 19:18,44
1400,8,1,20/08/2016 19:18,44
1298,8,1,20/08/2016 19:18,44
1239,8,1,22/08/2016 12:49,19
1298,6,1,22/08/2016 12:49,19
1239,9,1,22/08/2016 12:49,19
1391,8,1,22/08/2016 12:49,19
1298,8,1,22/08/2016 12:49,19
1400,7,1,22/08/2016 12:49,19
1237,10,1,22/08/2016 12:49,19
1298,8,1,22/08/2016 12:49,2
1300,10,1,22/08/2016 12:49,2
1298,10,1,22/08/2016 12:49,2
1200,9,1,22/08/2016 12:49,2
1239,7,1,22/08/2016 12:49,2
1238,8,1,22/08/2016 12:49,2
1300,5,1,24/08/2016 21:08,4
1298,5,1,24/08/2016 21:08,4
1239,5,1,24/08/2016 21:08,4
1298,5,1,24/08/2016 21:08,4
1298,5,1,24/08/2016 21:08,4
1300,5,1,24/08/2016 21:08,4
1298,5,1,24/08/2016 21:08,4
1300,10,1,24/08/2016 21:08,4
1400,5,1,24/08/2016 21:08,36
1298,5,1,24/08/2016 21:08,36
1298,6,1,24/08/2016 21:08,36
1298,6,1,24/08/2016 21:08,36
1401,6,1,24/08/2016 21:08,36
1239,10,1,24/08/2016 21:08,5
1237,10,1,24/08/2016 21:08,5
1239,10,1,24/08/2016 21:08,5
1391,10,1,25/08/2016 22:09,10
1300,9,1,25/08/2016 22:09,10
1238,8,1,25/08/2016 22:09,10
1239,12,1,25/08/2016 22:09,12
1298,10,1,25/08/2016 22:09,26
8765,10,1,25/08/2016 22:09,26
1300,10,1,25/08/2016 22:09,26
1391,12,1,25/08/2016 22:09,26
1391,12,1,25/08/2016 22:09,26
1238,13,1,25/08/2016 22:09,25
8765,12,1,25/08/2016 22:09,25
1300,12,1,25/08/2016 22:09,25
1391,12,1,25/08/2016 22:09,16
1238,8,1,25/08/2016 22:09,44
1239,8,1,25/08/2016 22:09,44
1401,5,1,26/08/2016 17:05,1
1298,8,1,26/08/2016 17:05,1
1239,6,1,26/08/2016 17:05,1
1239,6,1,26/08/2016 17:05,1
1238,5,1,26/08/2016 17:05,1
1391,5,1,26/08/2016 17:05,1
1401,5,1,26/08/2016 17:05,1
1300,8,1,26/08/2016 17:05,47
1400,8,1,26/08/2016 17:05,47
1238,8,1,26/08/2016 17:05,47
1298,8,1,26/08/2016 17:05,48
1237,5,1,26/08/2016 17:05,48
1300,5,1,26/08/2016 17:05,48
1298,5,1,26/08/2016 17:05,48
1391,10,1,26/08/2016 17:05,49
1300,10,1,26/08/2016 17:05,49
1238,10,1,26/08/2016 17:05,45
1239,10,1,26/08/2016 17:05,45
1391,12,1,26/08/2016 17:05,29
1300,12,1,26/08/2016 17:05,29
1391,12,1,26/08/2016 17:05,29
1400,12,1,26/08/2016 17:05,29
1300,5,1,28/08/2016 17:39,4
1298,6,1,28/08/2016 17:39,4
1298,7,1,28/08/2016 17:39,4
1298,5,1,28/08/2016 17:39,4
1391,5,1,28/08/2016 17:39,4
1237,6,1,28/08/2016 17:39,4
1239,6,1,28/08/2016 17:39,4
1697,6,1,28/08/2016 17:39,4
1239,7,1,28/08/2016 17:39,4
1239,10,1,28/08/2016 17:39,5
1391,12,1,28/08/2016 17:39,5
1298,10,1,28/08/2016 17:39,5
1400,6,1,28/08/2016 17:39,36
1300,5,1,28/08/2016 17:39,36
1239,5,1,28/08/2016 17:39,36
1238,6,1,28/08/2016 17:39,36
1239,8,1,30/08/2016 20:43,19
1391,7,1,30/08/2016 20:43,19
1401,6,1,30/08/2016 20:43,19
1237,8,1,30/08/2016 20:43,19
1298,8,1,30/08/2016 20:43,19
1239,8,1,30/08/2016 20:43,19
1200,8,1,30/08/2016 20:43,19
1235,8,1,30/08/2016 20:43,2
1300,9,1,30/08/2016 20:43,2
1239,8,1,30/08/2016 20:43,2
1238,9,1,30/08/2016 20:43,2
1238,8,1,30/08/2016 20:43,2
1391,10,1,30/08/2016 20:43,28
1238,10,1,30/08/2016 20:43,28
1298,10,1,30/08/2016 20:43,28
1235,9,1,31/08/2016 14:10,10
1298,9,1,31/08/2016 14:10,10
1298,9,1,31/08/2016 14:10,10
1401,9,1,31/08/2016 14:10,26
1400,9,1,31/08/2016 14:10,26
1239,8,1,31/08/2016 14:10,26
1239,12,1,31/08/2016 14:10,26
1300,12,1,31/08/2016 14:10,26
1239,12,1,31/08/2016 14:10,13
1238,12,1,31/08/2016 14:10,13
1235,9,1,31/08/2016 14:10,25
1239,8,1,31/08/2016 14:10,25
1239,12,1,31/08/2016 14:10,25
1298,10,1,31/08/2016 14:10,44
1239,10,1,31/08/2016 14:10,44
1235,10,1,31/08/2016 14:10,44
1237,10,1,31/08/2016 14:10,43
1238,10,1,31/08/2016 14:10,43
1237,10,1,31/08/2016 14:10,43
1239,6,1,02/09/2016 04:51,4
1239,6,1,02/09/2016 04:51,4
1300,5,1,02/09/2016 04:51,4
1400,5,1,02/09/2016 04:51,4
1298,5,1,02/09/2016 04:51,4
1239,6,1,02/09/2016 04:51,4
1238,6,1,02/09/2016 04:51,4
1391,8,1,02/09/2016 04:51,4
1298,10,1,02/09/2016 04:51,4
1298,12,1,02/09/2016 04:51,5
1391,12,1,02/09/2016 04:51,5
1300,12,1,02/09/2016 04:51,5
1298,12,1,02/09/2016 04:51,5
1300,10,1,02/09/2016 04:51,32
1239,10,1,02/09/2016 04:51,32
1239,10,1,02/09/2016 04:51,32
1298,6,1,02/09/2016 04:51,50
1300,5,1,02/09/2016 04:51,50
1300,5,1,02/09/2016 04:51,50
1391,8,1,03/09/2016 10:36,1
1237,6,1,03/09/2016 10:36,1
1298,8,1,03/09/2016 10:36,1
1400,8,1,03/09/2016 10:36,1
1298,8,1,03/09/2016 10:36,1
1239,8,1,03/09/2016 10:36,1
1298,8,1,03/09/2016 10:36,1
1400,8,1,03/09/2016 10:36,2
1238,8,1,03/09/2016 10:36,2
1238,10,1,03/09/2016 10:36,2
1237,7,1,03/09/2016 10:36,2
1239,12,1,03/09/2016 10:36,46
1238,15,1,03/09/2016 10:36,46
1300,10,1,03/09/2016 10:36,46
1239,15,1,03/09/2016 10:36,29
1200,15,1,03/09/2016 10:36,29
1235,15,1,03/09/2016 10:36,29
1391,15,1,03/09/2016 10:36,51
1239,15,1,03/09/2016 10:36,51
1239,15,1,03/09/2016 10:36,51
1298,9,1,04/09/2016 16:24,10
1400,9,1,04/09/2016 16:24,10
1239,9,1,04/09/2016 16:24,10
1298,9,1,04/09/2016 16:24,10
1300,14,1,04/09/2016 16:24,26
1237,12,1,04/09/2016 16:24,26
1300,12,1,04/09/2016 16:24,26
1239,10,1,04/09/2016 16:24,44
1238,10,1,04/09/2016 16:24,44
1238,10,1,04/09/2016 16:24,31
1238,10,1,04/09/2016 16:24,31
1401,10,1,04/09/2016 16:24,31
1239,10,1,04/09/2016 16:24,11
1239,10,1,04/09/2016 16:24,11
1400,12,1,04/09/2016 16:24,16
1391,6,1,04/09/2016 16:24,16
1239,12,1,04/09/2016 16:24,16
1298,6,1,04/09/2016 16:24,16
1391,10,1,04/09/2016 16:24,16
1298,8,1,04/09/2016 16:24,16
1239,10,1,04/09/2016 16:24,16
1298,6,1,06/09/2016 19:56,4
1400,6,1,06/09/2016 19:56,4
1239,5,1,06/09/2016 19:56,4
1300,6,1,06/09/2016 19:56,4
1300,5,1,06/09/2016 19:56,4
1300,5,1,06/09/2016 19:56,4
1391,6,1,06/09/2016 19:56,4
1300,5,1,06/09/2016 19:56,36
1300,5,1,06/09/2016 19:56,36
1298,5,1,06/09/2016 19:56,36
1237,5,1,06/09/2016 19:56,36
1298,5,1,06/09/2016 19:56,36
1391,12,1,06/09/2016 19:56,5
1238,15,1,06/09/2016 19:56,5
1239,15,1,06/09/2016 19:56,5
1238,10,1,06/09/2016 19:56,32
1300,10,1,06/09/2016 19:56,32
1298,10,1,06/09/2016 19:56,32
1300,15,1,06/09/2016 19:56,52
1239,15,1,06/09/2016 19:56,52
1400,12,1,07/09/2016 15:59,23
1300,12,1,07/09/2016 15:59,23
1300,8,1,07/09/2016 15:59,19
1238,5,1,07/09/2016 15:59,19
1237,5,1,07/09/2016 15:59,19
1298,5,1,07/09/2016 15:59,19
1300,8,1,07/09/2016 15:59,19
1400,8,1,07/09/2016 15:59,19
1237,5,1,07/09/2016 15:59,19
1300,5,1,07/09/2016 15:59,19
1298,8,1,07/09/2016 15:59,2
1401,10,1,07/09/2016 15:59,2
1298,10,1,07/09/2016 15:59,2
1401,10,1,09/09/2016 14:22,10
1300,10,1,09/09/2016 14:22,10
1238,10,1,09/09/2016 14:22,10
1235,15,1,09/09/2016 14:22,10
1400,8,1,09/09/2016 14:22,12
1239,8,1,09/09/2016 14:22,12
1298,10,1,09/09/2016 14:22,26
1239,10,1,09/09/2016 14:22,26
1239,10,1,09/09/2016 14:22,26
1239,12,1,09/09/2016 14:22,26
1298,15,1,09/09/2016 14:22,26
1298,10,1,09/09/2016 14:22,11
1300,10,1,09/09/2016 14:22,11
1300,15,1,09/09/2016 14:22,13
1298,15,1,09/09/2016 14:22,13
1300,15,1,09/09/2016 14:22,13
1200,12,1,09/09/2016 14:22,25
1391,12,1,09/09/2016 14:22,25
1237,12,1,09/09/2016 14:22,25
1300,10,1,09/09/2016 14:22,44
1239,10,1,09/09/2016 14:22,44
1391,12,1,09/09/2016 14:22,44
1298,6,1,10/09/2016 14:22,4
1300,5,1,10/09/2016 14:22,4
1298,6,1,10/09/2016 14:22,4
