INSERT INTO `Exercise_Log` (`Account_No`,`Reps`,`Sets`,`Time`,`Exercise_ID`) VALUES
    (1239,12,1,"2016-04-26 22:29:37",27),
    (1239,12,1,"2016-04-26 22:29:37",27),
    (1400,12,1,"2016-04-26 22:29:37",27),
    (1300,10,1,"2016-04-26 22:29:37",27),
    (1239,12,1,"2016-04-26 22:29:37",42),
    (1697,12,1,"2016-04-26 22:29:37",42),
    (1298,12,1,"2016-04-26 22:29:37",42),
    (1238,10,1,"2016-04-26 22:29:37",42),
    (1400,14,1,"2016-04-26 22:29:37",13),
    (1239,12,1,"2016-04-26 22:29:37",13),
    (1298,12,1,"2016-04-26 22:29:37",13),
    (1239,15,1,"2016-04-26 22:29:37",10),
    (1298,15,1,"2016-04-26 22:29:37",10),
    (1300,15,1,"2016-04-26 22:29:37",10),
    (1239,10,1,"2016-04-26 22:29:37",10),
    (1300,12,1,"2016-04-26 22:29:37",25),
    (1300,12,1,"2016-04-26 22:29:37",25),
    (1238,12,1,"2016-04-26 22:29:37",25),
    (1298,10,1,"2016-04-26 22:29:37",25),
    (1300,12,1,"2016-04-26 22:29:37",43),
    (123,12,1,"2016-04-26 22:29:37",43),
    (1239,12,1,"2016-04-26 22:29:37",43),
    (1238,10,1,"2016-04-26 22:29:37",43),
    (1300,14,1,"2016-04-26 22:29:37",13),
    (1239,12,1,"2016-04-26 22:29:37",13),
    (1391,12,1,"2016-04-26 22:29:37",13),
    (1237,8,1,"2016-04-27 18:13:30",3),
    (1298,6,1,"2016-04-27 18:13:30",3),
    (1298,8,1,"2016-04-27 18:13:30",3),
    (1300,8,1,"2016-04-27 18:13:30",3),
    (1239,8,1,"2016-04-27 18:13:30",3),
    (1401,8,1,"2016-04-27 18:13:30",18),
    (1238,9,1,"2016-04-27 18:13:30",18),
    (1400,9,1,"2016-04-27 18:13:30",18),
    (1298,10,1,"2016-04-27 18:13:30",18),
    (1298,8,1,"2016-04-27 18:13:30",2),
    (1391,10,1,"2016-04-27 18:13:30",2),
    (1235,10,1,"2016-04-27 18:13:30",2),
    (1300,15,1,"2016-04-27 18:13:30",29),
    (1400,15,1,"2016-04-27 18:13:30",29),
    (1238,8,1,"2016-04-27 18:13:30",29),
    (1300,8,1,"2016-04-27 18:13:30",1),
    (1239,6,1,"2016-04-27 18:13:30",1),
    (1238,8,1,"2016-04-27 18:13:30",1),
    (1298,8,1,"2016-04-27 18:13:30",1),
    (1235,8,1,"2016-04-27 18:13:30",1),
    (1239,8,1,"2016-04-27 18:13:30",19),
    (1239,9,1,"2016-04-27 18:13:30",19),
    (1239,9,1,"2016-04-27 18:13:30",19),
    (1400,10,1,"2016-04-27 18:13:30",19),
    (1200,8,1,"2016-04-27 18:13:30",2),
    (1391,10,1,"2016-04-27 18:13:30",2),
    (1238,10,1,"2016-04-27 18:13:30",2),
    (1300,15,1,"2016-04-27 18:13:30",29),
    (1238,15,1,"2016-04-27 18:13:30",29),
    (1391,8,1,"2016-04-27 18:13:30",29),
    (1391,8,1,"2016-04-29 19:33:54",7),
    (1300,8,1,"2016-04-29 19:33:54",7),
    (1391,8,1,"2016-04-29 19:33:54",7),
    (1300,8,1,"2016-04-29 19:33:54",7),
    (1400,8,1,"2016-04-29 19:33:54",7),
    (1298,8,1,"2016-04-29 19:33:54",7),
    (1400,8,1,"2016-04-29 19:33:54",7),
    (1298,8,1,"2016-04-29 19:33:54",7),
    (1238,10,1,"2016-04-29 19:33:54",7),
    (1300,10,1,"2016-04-29 19:33:54",9),
    (1300,10,1,"2016-04-29 19:33:54",9),
    (1239,10,1,"2016-04-29 19:33:54",8),
    (1239,10,1,"2016-04-29 19:33:54",8),
    (1237,8,1,"2016-04-29 19:33:54",4),
    (1298,8,1,"2016-04-29 19:33:54",4),
    (1298,8,1,"2016-04-29 19:33:54",4),
    (1300,8,1,"2016-04-29 19:33:54",4),
    (1298,8,1,"2016-04-29 19:33:54",4),
    (1239,8,1,"2016-04-29 19:33:54",4),
    (1300,8,1,"2016-04-29 19:33:54",4),
    (1238,8,1,"2016-04-29 19:33:54",4),
    (1237,10,1,"2016-04-29 19:33:54",4),
    (1391,10,1,"2016-04-29 19:33:54",6),
    (1300,10,1,"2016-04-29 19:33:54",6),
    (1238,10,1,"2016-04-29 19:33:54",5),
    (1300,10,1,"2016-04-29 19:33:54",5),
    (1237,12,1,"2016-04-30 18:42:16",10),
    (1298,8,1,"2016-04-30 18:42:16",10),
    (1300,8,1,"2016-04-30 18:42:16",10),
    (1300,8,1,"2016-04-30 18:42:16",10),
    (1237,12,1,"2016-04-30 18:42:16",10),
    (1298,10,1,"2016-04-30 18:42:16",27),
    (1300,10,1,"2016-04-30 18:42:16",27),
    (1300,10,1,"2016-04-30 18:42:16",27),
    (1239,12,1,"2016-04-30 18:42:16",13),
    (1239,12,1,"2016-04-30 18:42:16",13),
    (1238,12,1,"2016-04-30 18:42:16",42),
    (1391,12,1,"2016-04-30 18:42:16",42),
    (1237,12,1,"2016-04-30 18:42:16",42),
    (1239,10,1,"2016-04-30 18:42:16",42),
    (1298,10,1,"2016-04-30 18:42:16",42),
    (1391,16,1,"2016-04-30 18:42:16",42),
    (1400,12,1,"2016-04-30 18:42:16",10),
    (1300,8,1,"2016-04-30 18:42:16",10),
    (1237,8,1,"2016-04-30 18:42:16",10),
    (1298,8,1,"2016-04-30 18:42:16",10),
    (1300,12,1,"2016-04-30 18:42:16",10),
    (1239,10,1,"2016-04-30 18:42:16",25),
    (1391,10,1,"2016-04-30 18:42:16",25),
    (1401,10,1,"2016-04-30 18:42:16",25),
    (1237,12,1,"2016-04-30 18:42:16",13),
    (1298,12,1,"2016-04-30 18:42:16",13),
    (1239,12,1,"2016-04-30 18:42:16",43),
    (1391,12,1,"2016-04-30 18:42:16",43),
    (1239,12,1,"2016-04-30 18:42:16",43),
    (1391,10,1,"2016-04-30 18:42:16",43),
    (1391,10,1,"2016-04-30 18:42:16",43),
    (1238,16,1,"2016-04-30 18:42:16",43),
    (1298,6,1,"2016-05-01 15:43:54",3),
    (1298,8,1,"2016-05-01 15:43:54",3),
    (1300,8,1,"2016-05-01 15:43:54",3),
    (1239,8,1,"2016-05-01 15:43:54",3),
    (1400,8,1,"2016-05-01 15:43:54",3),
    (1200,8,1,"2016-05-01 15:43:54",18),
    (1298,8,1,"2016-05-01 15:43:54",18),
    (1298,8,1,"2016-05-01 15:43:54",18),
    (1238,6,1,"2016-05-01 15:43:54",1),
    (1239,8,1,"2016-05-01 15:43:54",1),
    (1300,8,1,"2016-05-01 15:43:54",1),
    (1300,8,1,"2016-05-01 15:43:54",1),
    (1391,8,1,"2016-05-01 15:43:54",1),
    (1239,8,1,"2016-05-01 15:43:54",19),
    (1237,8,1,"2016-05-01 15:43:54",19),
    (1300,8,1,"2016-05-01 15:43:54",19),
    (1300,12,1,"2016-05-05 18:43:48",10),
    (1239,12,1,"2016-05-05 18:43:48",10),
    (1298,15,1,"2016-05-05 18:43:48",10),
    (1298,15,1,"2016-05-05 18:43:48",13),
    (1391,15,1,"2016-05-05 18:43:48",13),
    (1239,15,1,"2016-05-05 18:43:48",14),
    (1298,15,1,"2016-05-05 18:43:48",14),
    (1298,15,1,"2016-05-05 18:43:48",14),
    (1239,15,1,"2016-05-05 18:43:48",14),
    (1235,12,1,"2016-05-05 18:43:48",14),
    (1298,14,1,"2016-05-05 18:43:48",15),
    (1298,15,1,"2016-05-05 18:43:48",15),
    (1300,12,1,"2016-05-05 18:43:48",44),
    (1300,8,1,"2016-05-05 18:43:48",44),
    (1235,12,1,"2016-05-05 18:43:48",10),
    (1237,12,1,"2016-05-05 18:43:48",10),
    (1298,15,1,"2016-05-05 18:43:48",10),
    (1238,15,1,"2016-05-05 18:43:48",13),
    (1401,15,1,"2016-05-05 18:43:48",13),
    (1239,15,1,"2016-05-05 18:43:48",12),
    (1298,15,1,"2016-05-05 18:43:48",12),
    (1298,15,1,"2016-05-05 18:43:48",12),
    (1391,15,1,"2016-05-05 18:43:48",12),
    (1239,12,1,"2016-05-05 18:43:48",12),
    (1238,14,1,"2016-05-05 18:43:48",16),
    (1237,15,1,"2016-05-05 18:43:48",16),
    (1235,12,1,"2016-05-05 18:43:48",44),
    (1391,8,1,"2016-05-05 18:43:48",44),
    (1391,8,1,"2016-05-06 18:56:50",7),
    (1401,8,1,"2016-05-06 18:56:50",7),
    (1391,8,1,"2016-05-06 18:56:50",7),
    (1237,8,1,"2016-05-06 18:56:50",7),
    (1300,8,1,"2016-05-06 18:56:50",7),
    (1300,8,1,"2016-05-06 18:56:50",7),
    (1391,8,1,"2016-05-06 18:56:50",9),
    (1298,8,1,"2016-05-06 18:56:50",9),
    (1238,8,1,"2016-05-06 18:56:50",4),
    (1238,8,1,"2016-05-06 18:56:50",4),
    (1239,8,1,"2016-05-06 18:56:50",4),
    (1298,8,1,"2016-05-06 18:56:50",4),
    (1300,8,1,"2016-05-06 18:56:50",4),
    (1237,8,1,"2016-05-06 18:56:50",4),
    (1237,8,1,"2016-05-06 18:56:50",6),
    (1235,8,1,"2016-05-06 18:56:50",6),
    (1239,6,1,"2016-05-10 20:54:16",3),
    (1300,6,1,"2016-05-10 20:54:16",3),
    (1300,8,1,"2016-05-10 20:54:16",3),
    (1239,8,1,"2016-05-10 20:54:16",3),
    (1298,10,1,"2016-05-10 20:54:16",3),
    (1391,10,1,"2016-05-10 20:54:16",3),
    (1239,10,1,"2016-05-10 20:54:16",3),
    (1391,10,1,"2016-05-10 20:54:16",18),
    (1300,10,1,"2016-05-10 20:54:16",18),
    (1237,10,1,"2016-05-10 20:54:16",2),
    (1391,8,1,"2016-05-10 20:54:16",2),
    (1298,6,1,"2016-05-10 20:54:16",1),
    (1238,6,1,"2016-05-10 20:54:16",1),
    (1298,8,1,"2016-05-10 20:54:16",1),
    (1298,8,1,"2016-05-10 20:54:16",1),
    (1300,10,1,"2016-05-10 20:54:16",1),
    (1235,10,1,"2016-05-10 20:54:16",1),
    (1239,10,1,"2016-05-10 20:54:16",1),
    (1300,10,1,"2016-05-10 20:54:16",19),
    (1298,10,1,"2016-05-10 20:54:16",19),
    (1300,10,1,"2016-05-10 20:54:16",2),
    (1300,8,1,"2016-05-10 20:54:16",2),
    (1300,12,1,"2016-05-11 17:15:39",10),
    (1391,12,1,"2016-05-11 17:15:39",10),
    (1300,12,1,"2016-05-11 17:15:39",10),
    (1298,12,1,"2016-05-11 17:15:39",10),
    (1238,12,1,"2016-05-11 17:15:39",10),
    (1238,12,1,"2016-05-11 17:15:39",43),
    (1391,12,1,"2016-05-11 17:15:39",43),
    (1298,12,1,"2016-05-11 17:15:39",43),
    (1300,12,1,"2016-05-11 17:15:39",43),
    (1239,12,1,"2016-05-11 17:15:39",10),
    (1391,12,1,"2016-05-11 17:15:39",10),
    (1298,12,1,"2016-05-11 17:15:39",10),
    (123,12,1,"2016-05-11 17:15:39",10),
    (1237,12,1,"2016-05-11 17:15:39",10),
    (1239,12,1,"2016-05-11 17:15:39",42),
    (1697,12,1,"2016-05-11 17:15:39",42),
    (1298,12,1,"2016-05-11 17:15:39",42),
    (1238,12,1,"2016-05-11 17:15:39",42),
    (1300,10,1,"2016-05-15 16:48:18",2),
    (1391,12,1,"2016-05-15 16:48:18",2),
    (1300,12,1,"2016-05-15 16:48:18",2),
    (1239,12,1,"2016-05-15 16:48:18",2),
    (1300,12,1,"2016-05-15 16:48:18",2),
    (1300,6,1,"2016-05-15 16:48:18",19),
    (1401,6,1,"2016-05-15 16:48:18",19),
    (1391,8,1,"2016-05-15 16:48:18",19),
    (1391,8,1,"2016-05-15 16:48:18",19),
    (1300,8,1,"2016-05-15 16:48:18",19),
    (1400,8,1,"2016-05-15 16:48:18",19),
    (1300,8,1,"2016-05-15 16:48:18",19),
    (1239,10,1,"2016-05-15 16:48:18",2),
    (1298,12,1,"2016-05-15 16:48:18",2),
    (1300,12,1,"2016-05-15 16:48:18",2),
    (1300,12,1,"2016-05-15 16:48:18",2),
    (1400,12,1,"2016-05-15 16:48:18",2),
    (1298,6,1,"2016-05-15 16:48:18",18),
    (1239,6,1,"2016-05-15 16:48:18",18),
    (1300,8,1,"2016-05-15 16:48:18",18),
    (1239,8,1,"2016-05-15 16:48:18",18),
    (1298,8,1,"2016-05-15 16:48:18",18),
    (1238,8,1,"2016-05-15 16:48:18",18),
    (1400,8,1,"2016-05-15 16:48:18",18),
    (1238,6,1,"2016-05-18 18:06:17",7),
    (1298,8,1,"2016-05-18 18:06:17",7),
    (1300,8,1,"2016-05-18 18:06:17",7),
    (1391,8,1,"2016-05-18 18:06:17",7),
    (1238,8,1,"2016-05-18 18:06:17",7),
    (1300,8,1,"2016-05-18 18:06:17",7),
    (1300,8,1,"2016-05-18 18:06:17",7),
    (1300,8,1,"2016-05-18 18:06:17",7),
    (1238,12,1,"2016-05-18 18:06:17",17),
    (1238,12,1,"2016-05-18 18:06:17",20),
    (1238,10,1,"2016-05-18 18:06:17",20),
    (1235,6,1,"2016-05-18 18:06:17",4),
    (1400,8,1,"2016-05-18 18:06:17",4),
    (1238,8,1,"2016-05-18 18:06:17",4),
    (1238,8,1,"2016-05-18 18:06:17",4),
    (1239,8,1,"2016-05-18 18:06:17",4),
    (1238,8,1,"2016-05-18 18:06:17",4),
    (1237,8,1,"2016-05-18 18:06:17",4),
    (1300,8,1,"2016-05-18 18:06:17",4),
    (1235,12,1,"2016-05-18 18:06:17",17),
    (1300,12,1,"2016-05-18 18:06:17",20),
    (1391,10,1,"2016-05-18 18:06:17",20),
    (1298,8,1,"2016-05-20 18:42:16",3),
    (1238,7,1,"2016-05-20 18:42:16",3),
    (1391,5,1,"2016-05-20 18:42:16",3),
    (1298,5,1,"2016-05-20 18:42:16",3),
    (1235,5,1,"2016-05-20 18:42:16",3),
    (1239,8,1,"2016-05-20 18:42:16",3),
    (1400,8,1,"2016-05-20 18:42:16",18),
    (1400,8,1,"2016-05-20 18:42:16",18),
    (1298,8,1,"2016-05-20 18:42:16",18),
    (1239,8,1,"2016-05-20 18:42:16",18),
    (8765,9,1,"2016-05-20 18:42:16",18),
    (1239,10,1,"2016-05-20 18:42:16",2),
    (1300,10,1,"2016-05-20 18:42:16",2),
    (1238,8,1,"2016-05-20 18:42:16",1),
    (1239,7,1,"2016-05-20 18:42:16",1),
    (1400,5,1,"2016-05-20 18:42:16",1),
    (1697,5,1,"2016-05-20 18:42:16",1),
    (1298,5,1,"2016-05-20 18:42:16",1),
    (1298,8,1,"2016-05-20 18:42:16",1),
    (1300,8,1,"2016-05-20 18:42:16",19),
    (1400,8,1,"2016-05-20 18:42:16",19),
    (1300,8,1,"2016-05-20 18:42:16",19),
    (1298,8,1,"2016-05-20 18:42:16",19),
    (1298,9,1,"2016-05-20 18:42:16",19),
    (1239,10,1,"2016-05-20 18:42:16",2),
    (1238,10,1,"2016-05-20 18:42:16",2),
    (1400,11,1,"2016-05-21 14:44:18",10),
    (1391,10,1,"2016-05-21 14:44:18",10),
    (1300,10,1,"2016-05-21 14:44:18",10),
    (1400,15,1,"2016-05-21 14:44:18",10),
    (1239,12,1,"2016-05-21 14:44:18",43),
    (1238,12,1,"2016-05-21 14:44:18",43),
    (1298,12,1,"2016-05-21 14:44:18",43),
    (1391,12,1,"2016-05-21 14:44:18",25),
    (1237,12,1,"2016-05-21 14:44:18",25),
    (1239,10,1,"2016-05-21 14:44:18",25),
    (1238,12,1,"2016-05-21 14:44:18",11),
    (1300,12,1,"2016-05-21 14:44:18",11),
    (1300,12,1,"2016-05-21 14:44:18",11),
    (1298,12,1,"2016-05-21 14:44:18",11),
    (1401,11,1,"2016-05-21 14:44:18",10),
    (1237,10,1,"2016-05-21 14:44:18",10),
    (1237,10,1,"2016-05-21 14:44:18",10),
    (1300,15,1,"2016-05-21 14:44:18",10),
    (1400,12,1,"2016-05-21 14:44:18",42),
    (1391,12,1,"2016-05-21 14:44:18",42),
    (1239,12,1,"2016-05-21 14:44:18",42),
    (1391,12,1,"2016-05-21 14:44:18",27),
    (1300,12,1,"2016-05-21 14:44:18",27),
    (1391,10,1,"2016-05-21 14:44:18",27),
    (1391,12,1,"2016-05-21 14:44:18",11),
    (1401,12,1,"2016-05-21 14:44:18",11),
    (1298,12,1,"2016-05-21 14:44:18",11),
    (1401,12,1,"2016-05-21 14:44:18",11),
    (1238,10,1,"2016-06-02 19:23:06",2),
    (1391,8,1,"2016-06-02 19:23:06",2),
    (1239,8,1,"2016-06-02 19:23:06",19),
    (1300,8,1,"2016-06-02 19:23:06",19),
    (1300,8,1,"2016-06-02 19:23:06",19),
    (1238,8,1,"2016-06-02 19:23:06",19),
    (1300,8,1,"2016-06-02 19:23:06",19),
    (1239,8,1,"2016-06-02 19:23:06",19),
    (1300,10,1,"2016-06-02 19:23:06",2),
    (1239,8,1,"2016-06-02 19:23:06",2),
    (1298,8,1,"2016-06-02 19:23:06",18),
    (1298,8,1,"2016-06-02 19:23:06",18),
    (1298,8,1,"2016-06-02 19:23:06",18),
    (1401,8,1,"2016-06-02 19:23:06",18),
    (1239,8,1,"2016-06-02 19:23:06",18),
    (1235,8,1,"2016-06-02 19:23:06",18),
    (1401,8,1,"2016-06-06 20:41:36",3),
    (1391,8,1,"2016-06-06 20:41:36",3),
    (1237,6,1,"2016-06-06 20:41:36",3),
    (1298,8,1,"2016-06-06 20:41:36",3),
    (1298,8,1,"2016-06-06 20:41:36",3),
    (1239,8,1,"2016-06-06 20:41:36",3),
    (1298,8,1,"2016-06-06 20:41:36",18),
    (1300,8,1,"2016-06-06 20:41:36",18),
    (1298,8,1,"2016-06-06 20:41:36",18),
    (1238,8,1,"2016-06-06 20:41:36",18),
    (1300,10,1,"2016-06-06 20:41:36",2),
    (1298,10,1,"2016-06-06 20:41:36",2),
    (1239,8,1,"2016-06-06 20:41:36",1),
    (1239,8,1,"2016-06-06 20:41:36",1),
    (1391,6,1,"2016-06-06 20:41:36",1),
    (1298,8,1,"2016-06-06 20:41:36",1),
    (1697,8,1,"2016-06-06 20:41:36",1),
    (1298,8,1,"2016-06-06 20:41:36",1),
    (1300,8,1,"2016-06-06 20:41:36",19),
    (1239,8,1,"2016-06-06 20:41:36",19),
    (1298,8,1,"2016-06-06 20:41:36",19),
    (1239,8,1,"2016-06-06 20:41:36",19),
    (1200,10,1,"2016-06-06 20:41:36",2),
    (1238,10,1,"2016-06-06 20:41:36",2),
    (1391,10,1,"2016-06-07 14:02:59",10),
    (1300,8,1,"2016-06-07 14:02:59",10),
    (1400,8,1,"2016-06-07 14:02:59",10),
    (1239,8,1,"2016-06-07 14:02:59",10),
    (1298,8,1,"2016-06-07 14:02:59",10),
    (1237,10,1,"2016-06-07 14:02:59",27),
    (1238,10,1,"2016-06-07 14:02:59",27),
    (1238,10,1,"2016-06-07 14:02:59",27),
    (1239,10,1,"2016-06-07 14:02:59",27),
    (1298,12,1,"2016-06-07 14:02:59",42),
    (1391,12,1,"2016-06-07 14:02:59",42),
    (1300,10,1,"2016-06-07 14:02:59",42),
    (1238,10,1,"2016-06-07 14:02:59",42),
    (1235,10,1,"2016-06-07 14:02:59",42),
    (1400,12,1,"2016-06-07 14:02:59",13),
    (1391,12,1,"2016-06-07 14:02:59",13),
    (1298,10,1,"2016-06-07 14:02:59",13),
    (1298,10,1,"2016-06-07 14:02:59",10),
    (1298,8,1,"2016-06-07 14:02:59",10),
    (1300,8,1,"2016-06-07 14:02:59",10),
    (1239,8,1,"2016-06-07 14:02:59",10),
    (1235,8,1,"2016-06-07 14:02:59",10),
    (1391,10,1,"2016-06-07 14:02:59",25),
    (1401,10,1,"2016-06-07 14:02:59",25),
    (1401,10,1,"2016-06-07 14:02:59",25),
    (1237,10,1,"2016-06-07 14:02:59",25),
    (1298,12,1,"2016-06-07 14:02:59",43),
    (1298,12,1,"2016-06-07 14:02:59",43),
    (1400,10,1,"2016-06-07 14:02:59",43),
    (1391,10,1,"2016-06-07 14:02:59",43),
    (1238,10,1,"2016-06-07 14:02:59",43),
    (1298,12,1,"2016-06-07 14:02:59",13),
    (1237,12,1,"2016-06-07 14:02:59",13),
    (1298,10,1,"2016-06-07 14:02:59",13),
    (1391,15,1,"2016-06-11 18:49:41",10),
    (1239,12,1,"2016-06-11 18:49:41",10),
    (1300,12,1,"2016-06-11 18:49:41",10),
    (1401,8,1,"2016-06-11 18:49:41",10),
    (8765,8,1,"2016-06-11 18:49:41",10),
    (1298,8,1,"2016-06-11 18:49:41",10),
    (1400,10,1,"2016-06-11 18:49:41",14),
    (1239,10,1,"2016-06-11 18:49:41",14),
    (1239,8,1,"2016-06-11 18:49:41",14),
    (1237,8,1,"2016-06-11 18:49:41",14),
    (1239,15,1,"2016-06-11 18:49:41",10),
    (1239,12,1,"2016-06-11 18:49:41",10),
    (1239,12,1,"2016-06-11 18:49:41",10),
    (1239,8,1,"2016-06-11 18:49:41",10),
    (1235,8,1,"2016-06-11 18:49:41",10),
    (1400,8,1,"2016-06-11 18:49:41",10),
    (1239,10,1,"2016-06-11 18:49:41",12),
    (1298,10,1,"2016-06-11 18:49:41",12),
    (1300,8,1,"2016-06-11 18:49:41",12),
    (1391,8,1,"2016-06-11 18:49:41",12),
    (1300,8,1,"2016-06-12 13:30:36",7),
    (1300,8,1,"2016-06-12 13:30:36",7),
    (1298,8,1,"2016-06-12 13:30:36",7),
    (1298,8,1,"2016-06-12 13:30:36",7),
    (1239,8,1,"2016-06-12 13:30:36",7),
    (1298,8,1,"2016-06-12 13:30:36",7),
    (1300,8,1,"2016-06-12 13:30:36",7),
    (1300,8,1,"2016-06-12 13:30:36",7),
    (1400,10,1,"2016-06-12 13:30:36",8),
    (1298,12,1,"2016-06-12 13:30:36",8),
    (1239,15,1,"2016-06-12 13:30:36",8),
    (1239,12,1,"2016-06-12 13:30:36",8),
    (1300,8,1,"2016-06-12 13:30:36",4),
    (1300,8,1,"2016-06-12 13:30:36",4),
    (1239,8,1,"2016-06-12 13:30:36",4),
    (1238,8,1,"2016-06-12 13:30:36",4),
    (1391,8,1,"2016-06-12 13:30:36",4),
    (1391,8,1,"2016-06-12 13:30:36",4),
    (1238,8,1,"2016-06-12 13:30:36",4),
    (1300,8,1,"2016-06-12 13:30:36",4),
    (1400,10,1,"2016-06-12 13:30:36",5),
    (1239,12,1,"2016-06-12 13:30:36",5),
    (1298,15,1,"2016-06-12 13:30:36",5),
    (1239,12,1,"2016-06-12 13:30:36",5),
    (1300,8,1,"2016-06-15 06:04:11",2),
    (1391,8,1,"2016-06-15 06:04:11",2),
    (1298,8,1,"2016-06-15 06:04:11",2),
    (1300,8,1,"2016-06-15 06:04:11",2),
    (1300,8,1,"2016-06-15 06:04:11",2),
    (1391,8,1,"2016-06-15 06:04:11",2),
    (1697,8,1,"2016-06-15 06:04:11",18),
    (1391,8,1,"2016-06-15 06:04:11",18),
    (1298,8,1,"2016-06-15 06:04:11",18),
    (1238,8,1,"2016-06-15 06:04:11",18),
    (1300,8,1,"2016-06-15 06:04:11",18),
    (1239,8,1,"2016-06-15 06:04:11",18),
    (1300,8,1,"2016-06-15 06:04:11",18),
    (1239,8,1,"2016-06-15 06:04:11",18),
    (1239,8,1,"2016-06-15 06:04:11",2),
    (1298,8,1,"2016-06-15 06:04:11",2),
    (1400,8,1,"2016-06-15 06:04:11",2),
    (1298,8,1,"2016-06-15 06:04:11",2),
    (1300,8,1,"2016-06-15 06:04:11",2),
    (1239,8,1,"2016-06-15 06:04:11",2),
    (1235,8,1,"2016-06-15 06:04:11",19),
    (1238,8,1,"2016-06-15 06:04:11",19),
    (1298,8,1,"2016-06-15 06:04:11",19),
    (1238,8,1,"2016-06-15 06:04:11",19),
    (1239,8,1,"2016-06-15 06:04:11",19),
    (1391,8,1,"2016-06-15 06:04:11",19),
    (1238,8,1,"2016-06-15 06:04:11",19),
    (1400,8,1,"2016-06-15 06:04:11",19),
    (1239,12,1,"2016-06-18 12:39:27",10),
    (1300,8,1,"2016-06-18 12:39:27",10),
    (1300,8,1,"2016-06-18 12:39:27",10),
    (1391,8,1,"2016-06-18 12:39:27",10),
    (1300,8,1,"2016-06-18 12:39:27",10),
    (1391,8,1,"2016-06-18 12:39:27",10),
    (1239,10,1,"2016-06-18 12:39:27",14),
    (1239,10,1,"2016-06-18 12:39:27",14),
    (1300,10,1,"2016-06-18 12:39:27",14),
    (1401,10,1,"2016-06-18 12:39:27",14),
    (1239,15,1,"2016-06-18 12:39:27",13),
    (1238,15,1,"2016-06-18 12:39:27",13),
    (1239,15,1,"2016-06-18 12:39:27",13),
    (1298,18,1,"2016-06-18 12:39:27",13),
    (1238,12,1,"2016-06-18 12:39:27",10),
    (1298,8,1,"2016-06-18 12:39:27",10),
    (1300,8,1,"2016-06-18 12:39:27",10),
    (1298,8,1,"2016-06-18 12:39:27",10),
    (1298,8,1,"2016-06-18 12:39:27",10),
    (1238,8,1,"2016-06-18 12:39:27",10),
    (1697,10,1,"2016-06-18 12:39:27",12),
    (1238,10,1,"2016-06-18 12:39:27",12),
    (1239,10,1,"2016-06-18 12:39:27",12),
    (1239,10,1,"2016-06-18 12:39:27",12),
    (1300,15,1,"2016-06-18 12:39:27",13),
    (1238,15,1,"2016-06-18 12:39:27",13),
    (1697,15,1,"2016-06-18 12:39:27",13),
    (1298,18,1,"2016-06-18 12:39:27",13),
    (1300,8,1,"2016-06-19 12:39:27",4),
    (1298,8,1,"2016-06-19 12:39:27",4),
    (1239,8,1,"2016-06-19 12:39:27",4),
    (1391,8,1,"2016-06-19 12:39:27",4),
    (1300,8,1,"2016-06-19 12:39:27",4),
    (1391,8,1,"2016-06-19 12:39:27",4),
    (1200,8,1,"2016-06-19 12:39:27",4),
    (1400,8,1,"2016-06-19 12:39:27",4),
    (1239,8,1,"2016-06-19 12:39:27",7),
    (1391,8,1,"2016-06-19 12:39:27",7),
    (1239,8,1,"2016-06-19 12:39:27",7),
    (1300,8,1,"2016-06-19 12:39:27",7),
    (1298,8,1,"2016-06-19 12:39:27",7),
    (1300,8,1,"2016-06-19 12:39:27",7),
    (1300,8,1,"2016-06-19 12:39:27",7),
    (1300,8,1,"2016-06-19 12:39:27",7),
    (1300,8,1,"2016-06-20 17:06:00",19),
    (1237,8,1,"2016-06-20 17:06:00",19),
    (1298,8,1,"2016-06-20 17:06:00",19),
    (1300,8,1,"2016-06-20 17:06:00",19),
    (1400,8,1,"2016-06-20 17:06:00",19),
    (1237,8,1,"2016-06-20 17:06:00",19),
    (1237,8,1,"2016-06-20 17:06:00",2),
    (1401,8,1,"2016-06-20 17:06:00",2),
    (1298,12,1,"2016-06-20 17:06:00",2),
    (1298,12,1,"2016-06-20 17:06:00",2),
    (1238,8,1,"2016-06-20 17:06:00",18),
    (1239,8,1,"2016-06-20 17:06:00",18),
    (1391,8,1,"2016-06-20 17:06:00",18),
    (1239,8,1,"2016-06-20 17:06:00",18),
    (1239,8,1,"2016-06-20 17:06:00",18),
    (1300,8,1,"2016-06-20 17:06:00",18),
    (1298,8,1,"2016-06-20 17:06:00",2),
    (1300,8,1,"2016-06-20 17:06:00",2),
    (1391,12,1,"2016-06-20 17:06:00",2),
    (1239,12,1,"2016-06-20 17:06:00",2),
    (1237,8,1,"2016-06-24 18:24:09",10),
    (1238,8,1,"2016-06-24 18:24:09",10),
    (1300,8,1,"2016-06-24 18:24:09",10),
    (1239,8,1,"2016-06-24 18:24:09",10),
    (1239,12,1,"2016-06-24 18:24:09",10),
    (1239,12,1,"2016-06-24 18:24:09",10),
    (1300,12,1,"2016-06-24 18:24:09",14),
    (1391,12,1,"2016-06-24 18:24:09",14),
    (1391,12,1,"2016-06-24 18:24:09",14),
    (1391,12,1,"2016-06-24 18:24:09",14),
    (1238,15,1,"2016-06-24 18:24:09",15),
    (1239,15,1,"2016-06-24 18:24:09",15),
